"","coords.x1","coords.x2","sp.ID","time","endTime","timeIndex","id","x","y","z","Year","Month","Day","DayYear","T.max","T.min","T.mean","Rainfall","cdd_luht"
"1","93625.69","67967.2","1","1974-04-22","1974-04-23"," 1573","1","6.354936","49.54519","207","1974"," 4","22","112"," 16.000000","  4.8000000"," 10.4000000","  0.00","0"
"2","93625.69","67967.2","1","1974-04-23","1974-04-24"," 1574","1","6.354936","49.54519","207","1974"," 4","23","113"," 14.500000","  3.5000000","  9.0000000","  0.00","4"
"3","93625.69","67967.2","1","1974-04-24","1974-04-25"," 1575","1","6.354936","49.54519","207","1974"," 4","24","114"," 11.200000","  3.5000000","  7.3500000","  0.00","6.35000000000002"
"4","93625.69","67967.2","1","1974-04-25","1974-04-26"," 1576","1","6.354936","49.54519","207","1974"," 4","25","115"," 10.900000","  1.2000000","  6.0500000","  0.00","7.40000000000003"
"5","93625.69","67967.2","1","1974-04-26","1974-04-27"," 1577","1","6.354936","49.54519","207","1974"," 4","26","116","  9.600000","  4.9000000","  7.2500000","  2.80","9.65000000000003"
"6","93625.69","67967.2","1","1974-04-27","1974-04-28"," 1578","1","6.354936","49.54519","207","1974"," 4","27","117"," 11.500000","  2.5000000","  7.0000000","  0.00","11.65"
"7","93625.69","67967.2","1","1974-04-28","1974-04-29"," 1579","1","6.354936","49.54519","207","1974"," 4","28","118"," 16.500000","  6.2000000"," 11.3500000","  0.00","18"
"8","93625.69","67967.2","1","1974-04-29","1974-04-30"," 1580","1","6.354936","49.54519","207","1974"," 4","29","119"," 11.500000","  8.0000000","  9.7500000","  3.10","22.75"
"9","93625.69","67967.2","1","1974-04-30","1974-05-01"," 1581","1","6.354936","49.54519","207","1974"," 4","30","120"," 11.600000","  6.5000000","  9.0500000","  5.00","26.8"
"10","93625.69","67967.2","1","1974-05-01","1974-05-02"," 1582","1","6.354936","49.54519","207","1974"," 5"," 1","121"," 14.500000","  4.0000000","  9.2500000","  3.20","31.05"
"11","93625.69","67967.2","1","1974-05-02","1974-05-03"," 1583","1","6.354936","49.54519","207","1974"," 5"," 2","122"," 11.400000","  5.0000000","  8.2000000","  0.50","34.25"
"12","93625.69","67967.2","1","1974-05-03","1974-05-04"," 1584","1","6.354936","49.54519","207","1974"," 5"," 3","123"," 13.500000","  3.0000000","  8.2500000","  3.00","37.5"
"13","93625.69","67967.2","1","1974-05-04","1974-05-05"," 1585","1","6.354936","49.54519","207","1974"," 5"," 4","124"," 13.500000","  8.6000000"," 11.0500000","  4.00","43.55"
"14","93625.69","67967.2","1","1974-05-05","1974-05-06"," 1586","1","6.354936","49.54519","207","1974"," 5"," 5","125"," 14.500000","  7.3000000"," 10.9000000","  1.50","49.45"
"15","93625.69","67967.2","1","1974-05-06","1974-05-07"," 1587","1","6.354936","49.54519","207","1974"," 5"," 6","126","  5.800000","  4.1000000","  4.9500000","  0.00","49.45"
"16","93625.69","67967.2","1","1974-05-07","1974-05-08"," 1588","1","6.354936","49.54519","207","1974"," 5"," 7","127","  7.500000","  3.5000000","  5.5000000","  0.00","49.95"
"17","93625.69","67967.2","1","1974-05-08","1974-05-09"," 1589","1","6.354936","49.54519","207","1974"," 5"," 8","128"," 10.500000","  3.6000000","  7.0500000","  0.00","52"
"18","93625.69","67967.2","1","1974-05-09","1974-05-10"," 1590","1","6.354936","49.54519","207","1974"," 5"," 9","129"," 13.800000","  7.0000000"," 10.4000000","  0.00","57.4"
"19","93625.69","67967.2","1","1974-05-10","1974-05-11"," 1591","1","6.354936","49.54519","207","1974"," 5","10","130"," 14.500000","  6.0000000"," 10.2500000","  0.00","62.65"
"20","93625.69","67967.2","1","1974-05-11","1974-05-12"," 1592","1","6.354936","49.54519","207","1974"," 5","11","131"," 16.200000","  9.0000000"," 12.6000000","  0.50","70.25"
"21","93625.69","67967.2","1","1974-05-12","1974-05-13"," 1593","1","6.354936","49.54519","207","1974"," 5","12","132"," 20.400000","  2.6000000"," 11.5000000","  0.00","76.75"
"22","93625.69","67967.2","1","1974-05-13","1974-05-14"," 1594","1","6.354936","49.54519","207","1974"," 5","13","133"," 21.500000"," 10.0000000"," 15.7500000","  0.00","87.5"
"23","93625.69","67967.2","1","1974-05-14","1974-05-15"," 1595","1","6.354936","49.54519","207","1974"," 5","14","134"," 15.600000","  8.1000000"," 11.8500000","  7.00","94.35"
"24","93625.69","67967.2","1","1974-05-15","1974-05-16"," 1596","1","6.354936","49.54519","207","1974"," 5","15","135"," 17.000000","  2.7000000","  9.8500000","  0.00","99.2"
"25","93625.69","67967.2","1","1974-05-16","1974-05-17"," 1597","1","6.354936","49.54519","207","1974"," 5","16","136"," 20.500000","  6.9000000"," 13.7000000","  0.00","107.9"
"26","93625.69","67967.2","1","1974-05-17","1974-05-18"," 1598","1","6.354936","49.54519","207","1974"," 5","17","137"," 22.000000","  0.1000000"," 11.0500000","  0.00","113.95"
"27","93625.69","67967.2","1","1974-05-18","1974-05-19"," 1599","1","6.354936","49.54519","207","1974"," 5","18","138"," 23.100000","  7.2000000"," 15.1500000","  0.00","124.1"
"28","93625.69","67967.2","1","1974-05-19","1974-05-20"," 1600","1","6.354936","49.54519","207","1974"," 5","19","139"," 25.700000","  9.5000000"," 17.6000000","  0.00","136.7"
"29","93625.69","67967.2","1","1974-05-20","1974-05-21"," 1601","1","6.354936","49.54519","207","1974"," 5","20","140"," 22.500000"," 11.2000000"," 16.8500000","  0.00","148.55"
"30","93625.69","67967.2","1","1974-05-21","1974-05-22"," 1602","1","6.354936","49.54519","207","1974"," 5","21","141"," 22.500000","  6.5000000"," 14.5000000","  0.00","158.05"
"31","93625.69","67967.2","1","1974-05-22","1974-05-23"," 1603","1","6.354936","49.54519","207","1974"," 5","22","142"," 17.000000"," 11.0000000"," 14.0000000","  0.00","167.05"
"32","93625.69","67967.2","1","1974-05-23","1974-05-24"," 1604","1","6.354936","49.54519","207","1974"," 5","23","143"," 13.900000","  8.1000000"," 11.0000000"," 18.00","173.05"
"33","93625.69","67967.2","1","1974-05-24","1974-05-25"," 1605","1","6.354936","49.54519","207","1974"," 5","24","144"," 15.500000","  7.9000000"," 11.7000000"," 13.50","179.75"
"34","93625.69","67967.2","1","1974-05-25","1974-05-26"," 1606","1","6.354936","49.54519","207","1974"," 5","25","145"," 19.700000","  6.6000000"," 13.1500000","  0.40","187.9"
"35","93625.69","67967.2","1","1974-05-26","1974-05-27"," 1607","1","6.354936","49.54519","207","1974"," 5","26","146"," 20.900000","  6.5000000"," 13.7000000","  0.00","196.6"
"36","93625.69","67967.2","1","1974-05-27","1974-05-28"," 1608","1","6.354936","49.54519","207","1974"," 5","27","147"," 22.600000","  7.2000000"," 14.9000000","  0.00","206.5"
"37","93625.69","67967.2","1","1974-05-28","1974-05-29"," 1609","1","6.354936","49.54519","207","1974"," 5","28","148"," 20.500000"," 11.5000000"," 16.0000000","  4.60","217.5"
"38","93625.69","67967.2","1","1974-05-29","1974-05-30"," 1610","1","6.354936","49.54519","207","1974"," 5","29","149"," 17.000000","  9.4000000"," 13.2000000","  0.00","225.7"
"39","93625.69","67967.2","1","1974-05-30","1974-05-31"," 1611","1","6.354936","49.54519","207","1974"," 5","30","150"," 21.500000","  5.5000000"," 13.5000000","  0.00","234.2"
"40","93625.69","67967.2","1","1974-05-31","1974-06-01"," 1612","1","6.354936","49.54519","207","1974"," 5","31","151"," 17.600000"," 12.1000000"," 14.8500000"," 13.00","244.05"
"41","93625.69","67967.2","1","1974-06-01","1974-06-02"," 1613","1","6.354936","49.54519","207","1974"," 6"," 1","152"," 18.200000"," 10.5000000"," 14.3500000","  4.00","253.4"
"42","93625.69","67967.2","1","1974-06-02","1974-06-03"," 1614","1","6.354936","49.54519","207","1974"," 6"," 2","153"," 22.500000","  5.5000000"," 14.0000000","  0.00","262.4"
"43","93625.69","67967.2","1","1974-06-03","1974-06-04"," 1615","1","6.354936","49.54519","207","1974"," 6"," 3","154"," 24.300000","  9.9000000"," 17.1000000","  0.00","274.5"
"44","93625.69","67967.2","1","1974-06-04","1974-06-05"," 1616","1","6.354936","49.54519","207","1974"," 6"," 4","155"," 21.000000"," 11.1000000"," 16.0500000","  0.00","285.55"
"45","93625.69","67967.2","1","1974-06-05","1974-06-06"," 1617","1","6.354936","49.54519","207","1974"," 6"," 5","156"," 25.200000","  7.5000000"," 16.3500000","  0.00","296.9"
"46","93625.69","67967.2","1","1974-06-06","1974-06-07"," 1618","1","6.354936","49.54519","207","1974"," 6"," 6","157"," 18.000000","  9.9000000"," 13.9500000","  0.50","305.85"
"47","93625.69","67967.2","1","1974-06-07","1974-06-08"," 1619","1","6.354936","49.54519","207","1974"," 6"," 7","158"," 18.000000","  5.5000000"," 11.7500000","  1.00","312.6"
"48","93625.69","67967.2","1","1974-06-08","1974-06-09"," 1620","1","6.354936","49.54519","207","1974"," 6"," 8","159"," 13.000000","  7.3000000"," 10.1500000","  0.00","317.75"
"49","93625.69","67967.2","1","1974-06-09","1974-06-10"," 1621","1","6.354936","49.54519","207","1974"," 6"," 9","160"," 15.500000","  7.0000000"," 11.2500000","  0.00","324"
"50","93625.69","67967.2","1","1974-06-10","1974-06-11"," 1622","1","6.354936","49.54519","207","1974"," 6","10","161"," 14.000000","  6.2000000"," 10.1000000","  0.00","329.1"
"51","93625.69","67967.2","1","1974-06-11","1974-06-12"," 1623","1","6.354936","49.54519","207","1974"," 6","11","162"," 13.500000","  6.2000000","  9.8500000"," 15.00","333.95"
"52","93625.69","67967.2","1","1974-06-12","1974-06-13"," 1624","1","6.354936","49.54519","207","1974"," 6","12","163"," 16.700000","  9.5000000"," 13.1000000"," 18.00","342.05"
"53","93625.69","67967.2","1","1974-06-13","1974-06-14"," 1625","1","6.354936","49.54519","207","1974"," 6","13","164"," 16.300000","  8.0000000"," 12.1500000","  0.20","349.2"
"54","93625.69","67967.2","1","1974-06-14","1974-06-15"," 1626","1","6.354936","49.54519","207","1974"," 6","14","165"," 24.200000"," 12.3000000"," 18.2500000","  0.80","362.45"
"55","93625.69","67967.2","1","1974-06-15","1974-06-16"," 1627","1","6.354936","49.54519","207","1974"," 6","15","166"," 25.700000"," 11.0000000"," 18.3500000","  0.00","375.8"
"56","93625.69","67967.2","1","1974-06-16","1974-06-17"," 1628","1","6.354936","49.54519","207","1974"," 6","16","167"," 25.500000"," 10.6000000"," 18.0500000","  1.80","388.85"
"57","93625.69","67967.2","1","1974-06-17","1974-06-18"," 1629","1","6.354936","49.54519","207","1974"," 6","17","168"," 26.000000"," 12.0000000"," 19.0000000","  0.00","402.85"
"58","93625.69","67967.2","1","1974-06-18","1974-06-19"," 1630","1","6.354936","49.54519","207","1974"," 6","18","169"," 18.000000"," 10.7000000"," 14.3500000"," 15.00","412.2"
"59","93625.69","67967.2","1","1974-06-19","1974-06-20"," 1631","1","6.354936","49.54519","207","1974"," 6","19","170"," 20.600000","  7.6000000"," 14.1000000","  0.00","421.3"
"60","93625.69","67967.2","1","1974-06-20","1974-06-21"," 1632","1","6.354936","49.54519","207","1974"," 6","20","171"," 22.200000","  8.5000000"," 15.3500000","  0.00","431.65"
"61","93625.69","67967.2","1","1974-06-21","1974-06-22"," 1633","1","6.354936","49.54519","207","1974"," 6","21","172"," 22.000000"," 10.2000000"," 16.1000000","  0.00","442.75"
"62","93625.69","67967.2","1","1974-06-22","1974-06-23"," 1634","1","6.354936","49.54519","207","1974"," 6","22","173"," 24.700000","  8.2000000"," 16.4500000","  0.00","454.2"
"63","93625.69","67967.2","1","1974-06-23","1974-06-24"," 1635","1","6.354936","49.54519","207","1974"," 6","23","174"," 26.300000"," 12.6000000"," 19.4500000","  0.30","468.65"
"64","93625.69","67967.2","1","1974-06-24","1974-06-25"," 1636","1","6.354936","49.54519","207","1974"," 6","24","175"," 18.000000"," 14.9000000"," 16.4500000","  0.10","480.1"
"65","93625.69","67967.2","1","1974-06-25","1974-06-26"," 1637","1","6.354936","49.54519","207","1974"," 6","25","176"," 25.000000"," 11.0000000"," 18.0000000","  0.20","493.1"
"66","93625.69","67967.2","1","1974-06-26","1974-06-27"," 1638","1","6.354936","49.54519","207","1974"," 6","26","177"," 26.000000"," 15.0000000"," 20.5000000","  0.10","508.1"
"67","93625.69","67967.2","1","1974-06-27","1974-06-28"," 1639","1","6.354936","49.54519","207","1974"," 6","27","178"," 19.800000"," 14.6000000"," 17.2000000","  0.00","520.3"
"68","93625.69","67967.2","1","1974-06-28","1974-06-29"," 1640","1","6.354936","49.54519","207","1974"," 6","28","179"," 20.400000"," 13.2000000"," 16.8000000"," 12.80","532.1"
"69","93625.69","67967.2","1","1974-06-29","1974-06-30"," 1641","1","6.354936","49.54519","207","1974"," 6","29","180"," 20.200000"," 12.6000000"," 16.4000000"," 18.90","543.5"
"70","93625.69","67967.2","1","1974-06-30","1974-07-01"," 1642","1","6.354936","49.54519","207","1974"," 6","30","181"," 18.800000"," 12.8000000"," 15.8000000","  0.60","554.3"
"71","93625.69","67967.2","1","1974-07-01","1974-07-02"," 1643","1","6.354936","49.54519","207","1974"," 7"," 1","182"," 20.600000"," 14.0000000"," 17.3000000","  6.50","566.6"
"72","93625.69","67967.2","1","1974-07-02","1974-07-03"," 1644","1","6.354936","49.54519","207","1974"," 7"," 2","183"," 21.600000"," 11.0000000"," 16.3000000","  0.00","577.9"
"73","93625.69","67967.2","1","1974-07-03","1974-07-04"," 1645","1","6.354936","49.54519","207","1974"," 7"," 3","184"," 19.900000"," 11.6000000"," 15.7500000","  0.00","588.65"
"74","93625.69","67967.2","1","1974-07-04","1974-07-05"," 1646","1","6.354936","49.54519","207","1974"," 7"," 4","185"," 16.200000","  9.0000000"," 12.6000000","  6.70","596.25"
"75","93625.69","67967.2","1","1974-07-05","1974-07-06"," 1647","1","6.354936","49.54519","207","1974"," 7"," 5","186"," 22.400000"," 11.9000000"," 17.1500000","  0.00","608.4"
"76","93625.69","67967.2","1","1974-07-06","1974-07-07"," 1648","1","6.354936","49.54519","207","1974"," 7"," 6","187"," 18.200000"," 15.1000000"," 16.6500000","  0.00","620.05"
"77","93625.69","67967.2","1","1974-07-07","1974-07-08"," 1649","1","6.354936","49.54519","207","1974"," 7"," 7","188"," 19.000000","  8.9000000"," 13.9500000","  0.00","629"
"78","93625.69","67967.2","1","1974-07-08","1974-07-09"," 1650","1","6.354936","49.54519","207","1974"," 7"," 8","189"," 23.000000","  9.5000000"," 16.2500000","  0.00","640.25"
"79","93625.69","67967.2","1","1974-07-09","1974-07-10"," 1651","1","6.354936","49.54519","207","1974"," 7"," 9","190"," 24.300000"," 12.1000000"," 18.2000000","  0.00","653.45"
"80","93625.69","67967.2","1","1974-07-10","1974-07-11"," 1652","1","6.354936","49.54519","207","1974"," 7","10","191"," 21.700000"," 13.5000000"," 17.6000000","  0.00","666.05"
"81","93625.69","67967.2","1","1974-07-11","1974-07-12"," 1653","1","6.354936","49.54519","207","1974"," 7","11","192"," 19.400000"," 14.9000000"," 17.1500000","  2.00","678.2"
"82","93625.69","67967.2","1","1974-07-12","1974-07-13"," 1654","1","6.354936","49.54519","207","1974"," 7","12","193"," 18.000000"," 12.1000000"," 15.0500000","  8.00","688.25"
"83","93625.69","67967.2","1","1974-07-13","1974-07-14"," 1655","1","6.354936","49.54519","207","1974"," 7","13","194"," 18.600000"," 12.2000000"," 15.4000000","  0.00","698.65"
"84","93625.69","67967.2","1","1974-07-14","1974-07-15"," 1656","1","6.354936","49.54519","207","1974"," 7","14","195"," 19.000000"," 13.7000000"," 16.3500000"," 24.50","710"
"85","93625.69","67967.2","1","1974-07-15","1974-07-16"," 1657","1","6.354936","49.54519","207","1974"," 7","15","196"," 21.900000","  8.2000000"," 15.0500000"," 12.20","720.05"
"86","93625.69","67967.2","1","1974-07-16","1974-07-17"," 1658","1","6.354936","49.54519","207","1974"," 7","16","197"," 19.700000"," 14.1000000"," 16.9000000"," 12.00","731.95"
"87","93625.69","67967.2","1","1974-07-17","1974-07-18"," 1659","1","6.354936","49.54519","207","1974"," 7","17","198"," 19.000000"," 13.9000000"," 16.4500000","  5.80","743.4"
"88","93625.69","67967.2","1","1974-07-18","1974-07-19"," 1660","1","6.354936","49.54519","207","1974"," 7","18","199"," 13.600000"," 11.0000000"," 12.3000000","  8.00","750.7"
"89","93625.69","67967.2","1","1974-07-19","1974-07-20"," 1661","1","6.354936","49.54519","207","1974"," 7","19","200"," 19.400000","  8.5000000"," 13.9500000","  0.80","759.65"
"90","93625.69","67967.2","1","1974-07-20","1974-07-21"," 1662","1","6.354936","49.54519","207","1974"," 7","20","201"," 17.400000","  8.5000000"," 12.9500000","  1.50","767.6"
"91","93625.69","67967.2","1","1974-07-21","1974-07-22"," 1663","1","6.354936","49.54519","207","1974"," 7","21","202"," 20.500000"," 11.5000000"," 16.0000000","  0.00","778.6"
"92","93625.69","67967.2","1","1974-07-22","1974-07-23"," 1664","1","6.354936","49.54519","207","1974"," 7","22","203"," 24.200000","  8.0000000"," 16.1000000","  0.00","789.7"
"93","93625.69","67967.2","1","1974-07-23","1974-07-24"," 1665","1","6.354936","49.54519","207","1974"," 7","23","204"," 22.400000"," 12.0000000"," 17.2000000","  0.00","801.9"
"94","93625.69","67967.2","1","1974-07-24","1974-07-25"," 1666","1","6.354936","49.54519","207","1974"," 7","24","205"," 16.100000"," 12.1000000"," 14.1000000","  0.60","811"
"95","93625.69","67967.2","1","1974-07-25","1974-07-26"," 1667","1","6.354936","49.54519","207","1974"," 7","25","206"," 18.000000","  9.7000000"," 13.8500000","  6.30","819.85"
"96","93625.69","67967.2","1","1974-07-26","1974-07-27"," 1668","1","6.354936","49.54519","207","1974"," 7","26","207"," 20.500000","  8.2000000"," 14.3500000","  1.10","829.2"
"97","93625.69","67967.2","1","1974-07-27","1974-07-28"," 1669","1","6.354936","49.54519","207","1974"," 7","27","208"," 23.500000"," 11.1000000"," 17.3000000","  0.50","841.5"
"98","93625.69","67967.2","1","1974-07-28","1974-07-29"," 1670","1","6.354936","49.54519","207","1974"," 7","28","209"," 24.500000"," 11.1000000"," 17.8000000","  0.00","854.3"
"99","93625.69","67967.2","1","1974-07-29","1974-07-30"," 1671","1","6.354936","49.54519","207","1974"," 7","29","210"," 26.200000"," 10.6000000"," 18.4000000","  0.00","867.7"
"100","93625.69","67967.2","1","1974-07-30","1974-07-31"," 1672","1","6.354936","49.54519","207","1974"," 7","30","211"," 27.100000"," 12.1000000"," 19.6000000","  0.00","882.3"
"101","93625.69","67967.2","1","1974-07-31","1974-08-01"," 1673","1","6.354936","49.54519","207","1974"," 7","31","212"," 26.500000"," 12.0000000"," 19.2500000","  0.00","896.55"
"102","93625.69","67967.2","1","1974-08-01","1974-08-02"," 1674","1","6.354936","49.54519","207","1974"," 8"," 1","213"," 26.500000"," 13.5000000"," 20.0000000","  0.00","911.55"
"103","93625.69","67967.2","1","1974-08-02","1974-08-03"," 1675","1","6.354936","49.54519","207","1974"," 8"," 2","214"," 26.200000"," 12.5000000"," 19.3500000","  0.00","925.9"
"104","93625.69","67967.2","1","1974-08-03","1974-08-04"," 1676","1","6.354936","49.54519","207","1974"," 8"," 3","215"," 25.500000"," 13.1000000"," 19.3000000","  0.00","940.2"
"105","93625.69","67967.2","1","1974-08-04","1974-08-05"," 1677","1","6.354936","49.54519","207","1974"," 8"," 4","216"," 23.000000"," 17.1000000"," 20.0500000","  8.00","955.2"
"106","93625.69","67967.2","1","1974-08-05","1974-08-06"," 1678","1","6.354936","49.54519","207","1974"," 8"," 5","217"," 16.000000"," 12.6000000"," 14.3000000","  1.90","964.5"
"107","93625.69","67967.2","1","1974-08-06","1974-08-07"," 1679","1","6.354936","49.54519","207","1974"," 8"," 6","218"," 21.200000"," 11.8000000"," 16.5000000","  0.00","976"
"108","93625.69","67967.2","1","1974-08-07","1974-08-08"," 1680","1","6.354936","49.54519","207","1974"," 8"," 7","219"," 25.700000"," 10.1000000"," 17.9000000","  0.00","988.9"
"109","93625.69","67967.2","1","1974-08-08","1974-08-09"," 1681","1","6.354936","49.54519","207","1974"," 8"," 8","220"," 20.500000"," 15.2000000"," 17.8500000","  8.00","1001.75"
"110","93625.69","67967.2","1","1974-08-09","1974-08-10"," 1682","1","6.354936","49.54519","207","1974"," 8"," 9","221"," 19.200000"," 13.9000000"," 16.5500000","  3.40","1013.3"
"111","93625.69","67967.2","1","1974-08-10","1974-08-11"," 1683","1","6.354936","49.54519","207","1974"," 8","10","222"," 19.500000"," 12.8000000"," 16.1500000","  2.80","1024.45"
"112","93625.69","67967.2","1","1974-08-11","1974-08-12"," 1684","1","6.354936","49.54519","207","1974"," 8","11","223"," 18.700000"," 11.0000000"," 14.8500000","  4.60","1034.3"
"113","93625.69","67967.2","1","1974-08-12","1974-08-13"," 1685","1","6.354936","49.54519","207","1974"," 8","12","224"," 20.000000","  8.5000000"," 14.2500000","  7.15","1043.55"
"114","93625.69","67967.2","1","1974-08-13","1974-08-14"," 1686","1","6.354936","49.54519","207","1974"," 8","13","225"," 27.300000"," 13.0000000"," 20.1500000","  0.00","1058.55"
"115","93625.69","67967.2","1","1974-08-14","1974-08-15"," 1687","1","6.354936","49.54519","207","1974"," 8","14","226"," 28.600000"," 16.5000000"," 22.5500000","  0.00","1073.55"
"116","93625.69","67967.2","1","1974-08-15","1974-08-16"," 1688","1","6.354936","49.54519","207","1974"," 8","15","227"," 32.400000"," 17.3000000"," 24.8500000","  0.00","1088.55"
"117","93625.69","67967.2","1","1974-08-16","1974-08-17"," 1689","1","6.354936","49.54519","207","1974"," 8","16","228"," 32.500000"," 14.4000000"," 23.4500000","  0.00","1103.55"
"118","93625.69","67967.2","1","1974-08-17","1974-08-18"," 1690","1","6.354936","49.54519","207","1974"," 8","17","229"," 24.800000"," 18.6000000"," 21.7000000","  0.50","1118.55"
"119","93625.69","67967.2","1","1974-08-18","1974-08-19"," 1691","1","6.354936","49.54519","207","1974"," 8","18","230"," 22.600000"," 12.7000000"," 17.6500000","  1.00","1131.2"
"120","93625.69","67967.2","1","1974-08-19","1974-08-20"," 1692","1","6.354936","49.54519","207","1974"," 8","19","231"," 18.400000"," 11.9000000"," 15.1500000","  0.00","1141.35"
"121","93625.69","67967.2","1","1974-08-20","1974-08-21"," 1693","1","6.354936","49.54519","207","1974"," 8","20","232"," 19.000000"," 13.0000000"," 16.0000000","  0.00","1152.35"
"122","93625.69","67967.2","1","1974-08-21","1974-08-22"," 1694","1","6.354936","49.54519","207","1974"," 8","21","233"," 21.500000"," 12.5000000"," 17.0000000","  0.00","1164.35"
"123","93625.69","67967.2","1","1974-08-22","1974-08-23"," 1695","1","6.354936","49.54519","207","1974"," 8","22","234"," 23.500000"," 12.3000000"," 17.9000000","  0.00","1177.25"
"124","93625.69","67967.2","1","1974-08-23","1974-08-24"," 1696","1","6.354936","49.54519","207","1974"," 8","23","235"," 23.700000"," 10.5000000"," 17.1000000","  0.00","1189.35"
"125","93625.69","67967.2","1","1974-08-24","1974-08-25"," 1697","1","6.354936","49.54519","207","1974"," 8","24","236"," 24.300000"," 10.3000000"," 17.3000000","  0.00","1201.65"
"126","93625.69","67967.2","1","1974-08-25","1974-08-26"," 1698","1","6.354936","49.54519","207","1974"," 8","25","237"," 25.700000"," 10.6000000"," 18.1500000","  0.00","1214.8"
"127","93625.69","67967.2","1","1974-08-26","1974-08-27"," 1699","1","6.354936","49.54519","207","1974"," 8","26","238"," 18.600000"," 10.0000000"," 14.3000000","  0.00","1224.1"
